customer_id,segment,owning_team,company_size_employees,practice_area,arr_usd,tenure_months,weekly_active_users,manage_utilization_score,bills_per_month,payments_enabled,gpv_last_6mo_usd,time_to_adoption_days,estimated_billing_vol_6mo_usd,payments_penetration_rate,self_serve_attempt_incomplete,declined_competitor_contract,nps_score,health_score,gtm_touches_last_90_days,attended_payments_webinar
CUST-00199,MM,CSM,6,Litigation,7763,28,2,93,89,Yes,131827.76,36.0,336578.04,0.392,No,No,0,Red,2,No
CUST-00200,Strat,AM,71,Intellectual Property,36517,12,40,45,20,Yes,503550.29,52.0,519124.01,0.97,No,No,16,Yellow,4,No
CUST-00201,Strat,AM,130,Estate Planning,57746,29,72,100,68,Yes,782742.7,49.0,1202665.47,0.651,No,No,46,Green,3,No
CUST-00202,Velocity,AM,3,Criminal Defense,1498,15,1,78,3,Yes,904.17,111.0,1720.61,0.525,No,No,2,Yellow,2,No
CUST-00203,Velocity,AM,4,Family Law,726,5,2,33,2,No,0.0,,900.0,0.0,No,No,-31,Red,1,Yes
CUST-00204,MM,CSM,11,Estate Planning,6958,9,5,45,13,No,0.0,,45707.94,0.0,Yes,No,16,Yellow,3,Yes
CUST-00205,Strat,AM,20,Employment Law,33729,13,11,73,68,Yes,1154675.08,44.0,2113077.76,0.546,No,No,-2,Red,7,No
CUST-00206,Velocity,AM,4,Litigation,697,44,1,100,22,Yes,7148.95,38.0,9900.0,0.722,No,No,17,Yellow,1,No
CUST-00207,Velocity,AM,6,Corporate Law,2042,32,3,77,21,Yes,3982.54,24.0,9502.64,0.419,No,No,5,Yellow,4,Yes
CUST-00208,Strat,AM,46,Litigation,27495,52,24,100,695,Yes,2990837.48,38.0,8308230.2,0.36,No,No,3,Red,5,No
CUST-00209,Velocity,AM,6,Immigration,2010,53,4,100,3,No,0.0,,3823.5,0.0,Yes,No,42,Yellow,1,Yes
CUST-00210,Velocity,AM,5,Litigation,1021,12,5,30,26,Yes,5342.74,31.0,11700.0,0.457,No,No,-29,Red,4,Yes
CUST-00211,Strat,AM,47,Litigation,63418,16,24,64,99,Yes,3647994.1,42.0,4655317.96,0.784,No,No,14,Yellow,4,No
CUST-00212,Strat,AM,28,Corporate Law,104179,13,13,72,66,Yes,613456.3,13.0,3289278.8,0.187,No,No,-42,Red,9,No
CUST-00213,Strat,AM,29,Estate Planning,33450,11,15,37,33,Yes,104642.79,31.0,390532.17,0.268,No,No,-1,Red,1,Yes
CUST-00214,Velocity,AM,3,Family Law,1636,5,1,45,0,No,0.0,,0.0,0.0,No,No,-15,Yellow,5,No
CUST-00215,Strat,AM,20,Litigation,24335,18,12,60,256,Yes,2661535.0,11.0,3769271.87,0.706,No,No,51,Green,7,No
CUST-00216,Velocity,AM,2,Intellectual Property,1573,7,1,67,17,Yes,6691.73,71.0,14056.22,0.476,No,No,21,Yellow,4,No
CUST-00217,Velocity,AM,8,Intellectual Property,1979,17,3,58,19,Yes,3199.29,22.0,8751.4,0.366,No,No,6,Yellow,3,Yes
CUST-00218,Strat,AM,20,Corporate Law,101026,71,7,100,46,Yes,1903284.49,23.0,3299663.53,0.577,No,No,39,Green,4,No
CUST-00219,Strat,AM,48,Criminal Defense,21438,13,28,51,43,Yes,271579.51,14.0,533158.05,0.509,No,No,29,Yellow,4,No
CUST-00220,MM,CSM,19,Real Estate Law,9694,20,10,80,145,Yes,274033.36,13.0,576043.17,0.476,No,No,24,Yellow,9,Yes
CUST-00221,Strat,AM,27,Corporate Law,36638,32,14,95,569,Yes,12059314.23,20.0,17793391.0,0.678,No,No,30,Yellow,6,No
CUST-00222,Strat,AM,28,Corporate Law,26307,21,13,71,44,No,0.0,,581133.02,0.0,No,No,24,Green,5,Yes
CUST-00223,Velocity,AM,3,Estate Planning,776,21,1,63,22,No,0.0,,9900.0,0.0,No,No,79,Green,2,Yes
CUST-00224,Velocity,AM,5,Family Law,1926,14,3,64,38,Yes,30822.24,26.0,32868.44,0.938,No,No,81,Green,1,No
CUST-00225,Velocity,AM,6,Corporate Law,2140,15,1,56,11,Yes,6284.1,82.0,10945.12,0.574,No,No,21,Yellow,2,No
CUST-00226,Velocity,AM,5,Immigration,1164,9,2,42,0,No,0.0,,0.0,0.0,No,No,-24,Red,3,No
CUST-00227,MM,CSM,27,Estate Planning,4861,31,17,100,105,Yes,82397.97,26.0,152319.72,0.541,No,No,16,Yellow,3,Yes
CUST-00228,Velocity,AM,3,Real Estate Law,959,5,1,50,5,No,0.0,,2250.0,0.0,No,No,76,Green,3,No
CUST-00229,MM,CSM,31,Litigation,13687,34,15,100,113,Yes,433572.03,32.0,629667.02,0.689,No,No,4,Yellow,11,Yes
CUST-00230,Strat,AM,54,Estate Planning,59252,7,30,42,5,No,0.0,,237090.24,0.0,No,No,-46,Red,3,Yes
CUST-00231,Strat,AM,23,Corporate Law,39804,33,10,92,372,Yes,1604451.67,21.0,5786461.01,0.277,No,No,-6,Red,4,No
CUST-00232,Strat,AM,37,Estate Planning,52354,14,22,57,19,Yes,416488.89,80.0,707641.8,0.589,No,No,17,Yellow,4,No
CUST-00233,Strat,AM,37,Immigration,26589,8,22,53,17,Yes,354515.45,27.0,439094.54,0.807,No,No,74,Green,10,Yes
CUST-00234,Velocity,AM,6,Immigration,2195,26,3,89,43,Yes,16403.13,14.0,28746.68,0.571,No,No,53,Green,1,No
CUST-00235,Velocity,AM,3,Family Law,1440,33,1,94,5,Yes,1114.58,73.0,2250.0,0.495,No,No,57,Yellow,2,No
CUST-00236,Strat,AM,21,Criminal Defense,8317,13,10,48,44,Yes,292030.15,30.0,368717.16,0.792,No,No,92,Green,5,Yes
CUST-00237,Velocity,AM,5,Employment Law,1946,29,2,96,20,Yes,7609.82,18.0,9973.69,0.763,No,No,42,Green,1,No
CUST-00238,Velocity,AM,5,Real Estate Law,615,4,3,42,1,No,0.0,,450.0,0.0,No,No,-52,Red,5,Yes
CUST-00239,Strat,AM,32,Litigation,9700,7,19,30,27,Yes,24160.95,50.0,138865.69,0.174,No,No,-14,Red,2,No
CUST-00240,Velocity,AM,9,Criminal Defense,908,42,3,84,6,Yes,2356.24,68.0,2700.0,0.873,No,No,27,Green,2,Yes
CUST-00241,MM,CSM,34,Litigation,13706,15,20,65,21,Yes,50308.57,33.0,118908.81,0.423,No,No,-8,Yellow,7,Yes
CUST-00242,MM,CSM,11,Personal Injury,5378,5,6,34,1,No,0.0,,3090.62,0.0,No,No,0,Red,5,Yes
CUST-00243,MM,CSM,21,Estate Planning,6124,11,10,59,36,No,0.0,,109496.66,0.0,No,No,-11,Red,4,Yes
CUST-00244,Velocity,AM,5,Family Law,1191,9,1,41,2,Yes,781.23,23.0,900.0,0.868,No,No,39,Green,0,Yes
CUST-00245,Velocity,AM,2,Litigation,542,16,1,65,25,Yes,9140.62,14.0,11250.0,0.812,No,No,53,Green,1,No
CUST-00246,MM,CSM,20,Family Law,6955,14,9,55,17,Yes,26081.85,13.0,41488.98,0.629,No,No,54,Green,5,Yes
CUST-00247,Velocity,AM,3,Employment Law,2024,20,3,92,7,No,0.0,,3150.0,0.0,Yes,No,23,Yellow,1,No
CUST-00248,MM,CSM,32,Litigation,7921,17,15,77,102,Yes,301525.09,15.0,357120.2,0.844,No,No,73,Green,7,No
CUST-00249,MM,CSM,15,Estate Planning,11215,43,9,100,74,Yes,212945.85,46.0,256947.03,0.829,No,No,50,Green,3,Yes
CUST-00250,MM,CSM,9,Employment Law,9901,23,4,76,50,Yes,161797.72,25.0,239080.68,0.677,No,No,-14,Yellow,4,No
CUST-00251,Velocity,AM,6,Family Law,2010,24,2,88,25,Yes,6159.97,65.0,21996.54,0.28,No,No,11,Red,1,No
CUST-00252,Velocity,AM,1,Family Law,1050,38,1,100,10,Yes,3288.11,212.0,4500.0,0.731,No,No,17,Yellow,4,No
CUST-00253,MM,CSM,11,Real Estate Law,9367,14,7,77,64,Yes,263123.88,35.0,271261.73,0.97,No,No,39,Green,4,Yes
CUST-00254,Velocity,AM,6,Family Law,2903,8,1,48,10,No,0.0,,9352.22,0.0,No,No,28,Green,0,No
CUST-00255,Velocity,AM,3,Litigation,1183,39,1,88,63,Yes,27499.5,25.0,28350.0,0.97,No,No,54,Green,7,No
CUST-00256,Strat,AM,80,Litigation,38681,19,42,45,59,Yes,1217564.26,33.0,1365896.94,0.891,No,No,48,Green,7,No
CUST-00257,MM,CSM,34,Real Estate Law,10197,19,18,89,50,Yes,178490.52,12.0,199933.75,0.893,No,No,35,Green,5,Yes
CUST-00258,Strat,AM,20,Employment Law,15784,12,9,62,137,Yes,711947.03,26.0,1263079.29,0.564,No,No,36,Yellow,7,Yes
CUST-00259,Strat,AM,20,Litigation,47293,12,8,63,167,Yes,2795920.29,26.0,6080153.9,0.46,No,No,-2,Yellow,4,No
CUST-00260,Velocity,AM,8,Corporate Law,3402,31,2,100,183,No,0.0,,499365.71,0.0,No,No,58,Yellow,1,No
CUST-00261,Strat,AM,67,Family Law,62290,34,39,76,63,Yes,1282266.96,26.0,2921683.0,0.439,No,No,-40,Red,2,No
CUST-00262,MM,CSM,13,Immigration,5322,30,7,84,19,Yes,38735.88,96.0,65628.93,0.59,No,No,38,Green,6,No
CUST-00263,Velocity,AM,7,Corporate Law,1786,30,4,86,32,Yes,12223.21,37.0,17493.45,0.699,No,No,16,Green,3,No
CUST-00264,Strat,AM,43,Personal Injury,40662,26,23,90,214,Yes,3453362.42,15.0,5097823.71,0.677,No,No,-14,Yellow,5,Yes
CUST-00265,MM,CSM,21,Litigation,15958,19,11,60,51,Yes,240109.86,23.0,546514.8,0.439,No,No,-2,Yellow,6,No
CUST-00266,Strat,AM,87,Employment Law,44325,16,47,49,36,Yes,263474.17,39.0,810209.47,0.325,No,No,-27,Red,7,No
CUST-00267,Strat,AM,67,Estate Planning,43596,39,37,90,235,Yes,3275414.26,29.0,5164609.41,0.634,No,No,31,Green,6,Yes
CUST-00268,Strat,AM,30,Real Estate Law,49816,14,16,73,50,Yes,744787.3,16.0,1000261.96,0.745,No,No,54,Green,6,No
CUST-00269,Velocity,AM,2,Family Law,2378,23,1,67,5,Yes,1877.55,18.0,2720.21,0.69,No,No,34,Green,1,Yes
CUST-00270,Velocity,AM,2,Immigration,1683,10,1,46,0,No,0.0,,0.0,0.0,No,No,56,Green,3,No
CUST-00271,MM,CSM,11,Litigation,11487,11,2,62,40,Yes,160265.29,106.0,224746.68,0.713,No,No,36,Green,5,No
CUST-00272,MM,CSM,17,Litigation,4369,15,9,53,322,Yes,264335.56,21.0,491081.97,0.538,No,No,19,Yellow,5,Yes
CUST-00273,MM,CSM,22,Family Law,6904,10,9,32,5,No,0.0,,14259.12,0.0,No,No,9,Red,4,Yes
CUST-00274,MM,CSM,28,Personal Injury,8960,30,15,70,55,Yes,162192.71,38.0,209559.13,0.774,No,No,58,Green,4,No
CUST-00275,Strat,AM,51,Immigration,19405,7,26,46,53,Yes,370105.51,50.0,627902.73,0.589,No,No,-15,Yellow,2,No
CUST-00276,Strat,AM,28,Estate Planning,25533,19,15,75,43,Yes,429718.09,30.0,602025.04,0.714,No,No,-2,Yellow,3,Yes
CUST-00277,Strat,AM,67,Real Estate Law,82665,19,37,66,90,Yes,1601373.34,56.0,1994452.65,0.803,No,No,21,Green,6,No
CUST-00278,Strat,AM,24,Litigation,59412,5,15,49,82,Yes,1069687.33,21.0,3494587.96,0.306,No,No,-45,Red,7,Yes
CUST-00279,Strat,AM,20,Personal Injury,17037,13,8,39,18,Yes,237241.95,30.0,300321.26,0.79,No,No,69,Green,5,No
CUST-00280,Strat,AM,22,Immigration,15617,21,13,54,28,Yes,184318.5,16.0,271936.58,0.678,No,No,46,Green,6,No
CUST-00281,MM,CSM,8,Real Estate Law,10784,24,4,100,49,Yes,74243.81,23.0,227251.89,0.327,No,No,-21,Red,4,No
CUST-00282,Velocity,AM,4,Family Law,1755,15,1,76,2,No,0.0,,1039.22,0.0,No,No,35,Yellow,3,No
CUST-00283,Velocity,AM,6,Intellectual Property,1668,28,4,94,70,Yes,9748.4,15.0,40825.63,0.239,No,No,-35,Red,1,No
CUST-00284,Velocity,AM,6,Personal Injury,1434,16,2,55,6,No,0.0,,2700.0,0.0,Yes,No,-15,Red,2,No
CUST-00285,Strat,AM,20,Real Estate Law,58794,18,12,64,32,Yes,813591.21,9.0,1002783.96,0.811,No,No,63,Green,6,Yes
CUST-00286,Velocity,AM,3,Family Law,971,21,1,72,9,Yes,3012.65,66.0,4050.0,0.744,No,No,44,Green,3,No
CUST-00287,Velocity,AM,4,Real Estate Law,981,33,1,100,47,Yes,17980.66,36.0,25710.46,0.699,No,No,49,Yellow,2,Yes
CUST-00288,Strat,AM,31,Real Estate Law,39704,11,18,59,36,Yes,580745.19,16.0,628627.82,0.924,No,No,45,Green,6,Yes
CUST-00289,Velocity,AM,5,Family Law,988,13,4,64,4,No,0.0,,1800.0,0.0,No,No,-4,Yellow,2,Yes
CUST-00290,Strat,AM,30,Corporate Law,59330,11,16,52,61,Yes,1231283.15,31.0,2333303.93,0.528,No,No,35,Green,4,No
CUST-00291,Velocity,AM,6,Family Law,3766,14,1,69,18,No,0.0,,16859.75,0.0,No,No,52,Green,4,No
CUST-00292,Velocity,AM,8,Real Estate Law,2477,45,4,100,21,No,0.0,,14739.43,0.0,No,Yes,64,Green,2,No
CUST-00293,MM,CSM,9,Family Law,12628,26,4,82,54,Yes,185726.34,23.0,204630.6,0.908,No,No,31,Green,5,Yes
CUST-00294,Velocity,AM,4,Corporate Law,1155,8,1,40,10,No,0.0,,4500.0,0.0,No,No,40,Yellow,4,No
CUST-00295,Velocity,AM,5,Immigration,2265,12,3,55,2,Yes,2385.87,92.0,2666.6,0.895,No,No,30,Green,1,No
CUST-00296,Strat,AM,54,Estate Planning,20268,23,28,63,191,Yes,884340.41,34.0,1871346.24,0.473,No,No,44,Yellow,2,Yes
CUST-00297,Strat,AM,63,Litigation,23140,10,35,52,27,Yes,156936.93,18.0,283356.67,0.554,No,No,37,Green,9,Yes
CUST-00298,Velocity,AM,5,Family Law,1291,11,1,55,2,No,0.0,,991.16,0.0,No,No,3,Green,2,No
CUST-00299,Strat,AM,35,Personal Injury,50082,43,21,83,79,Yes,1778946.11,20.0,1968453.99,0.904,No,No,61,Green,4,No
CUST-00300,Velocity,AM,2,Immigration,3552,12,3,53,2,Yes,1036.11,26.0,2215.12,0.468,No,No,-20,Yellow,3,Yes
CUST-00301,Velocity,AM,1,Corporate Law,1131,33,1,80,26,Yes,8374.08,89.0,11700.0,0.716,No,No,80,Yellow,2,No
CUST-00302,Strat,AM,50,Employment Law,45314,41,26,100,61,Yes,1003762.08,56.0,1110074.76,0.904,No,No,52,Green,2,No
CUST-00303,Strat,AM,38,Litigation,31838,11,21,62,65,Yes,1364926.86,29.0,1476330.96,0.925,No,No,25,Green,4,Yes
CUST-00304,Strat,AM,51,Intellectual Property,28938,10,26,47,33,Yes,429683.68,17.0,694699.41,0.619,No,No,9,Yellow,0,Yes
CUST-00305,Strat,AM,93,Corporate Law,52137,15,50,68,29,Yes,710047.58,32.0,1175864.87,0.604,No,No,-10,Yellow,6,No
CUST-00306,MM,CSM,28,Litigation,5797,8,17,56,15,No,0.0,,22858.33,0.0,Yes,No,60,Green,5,Yes
CUST-00307,Strat,AM,38,Family Law,27854,19,22,66,106,Yes,1463736.18,14.0,1919669.62,0.762,No,No,17,Green,1,Yes
CUST-00308,Velocity,AM,2,Family Law,1740,15,4,80,4,Yes,2967.17,113.0,3552.3,0.835,No,No,14,Green,3,No
CUST-00309,Strat,AM,29,Estate Planning,47120,22,16,65,49,Yes,598310.97,16.0,1449895.44,0.413,No,No,49,Yellow,5,Yes
CUST-00310,Velocity,AM,2,Immigration,3208,45,1,100,32,Yes,30816.29,32.0,52523.54,0.587,No,No,-3,Yellow,4,No
CUST-00311,Velocity,AM,3,Personal Injury,1633,30,1,86,117,Yes,38164.17,21.0,61651.94,0.619,No,No,21,Yellow,3,Yes
CUST-00312,Velocity,AM,7,Family Law,1145,24,3,68,22,Yes,6771.28,131.0,9900.0,0.684,No,No,11,Yellow,5,No
CUST-00313,Velocity,AM,7,Family Law,851,5,3,39,1,No,0.0,,450.0,0.0,No,No,-30,Red,2,Yes
CUST-00314,MM,CSM,37,Litigation,9012,24,20,65,54,Yes,169693.73,32.0,273806.53,0.62,No,No,7,Yellow,5,Yes
CUST-00315,MM,CSM,13,Litigation,7827,55,5,100,236,Yes,506226.54,21.0,608186.21,0.832,No,No,64,Green,2,No
CUST-00316,Strat,AM,65,Real Estate Law,23826,2,36,19,4,No,0.0,,65073.71,0.0,No,No,47,Green,4,No
CUST-00317,Velocity,AM,3,Litigation,1339,28,1,100,14,No,0.0,,7325.02,0.0,No,Yes,-6,Yellow,0,No
CUST-00318,Velocity,AM,2,Criminal Defense,3358,16,1,52,11,Yes,16802.44,34.0,19159.61,0.877,No,No,25,Green,3,No
CUST-00319,Velocity,AM,3,Estate Planning,2152,10,1,63,2,No,0.0,,1458.79,0.0,No,No,75,Green,1,No
CUST-00320,Velocity,AM,5,Litigation,950,30,1,89,16,Yes,4844.69,26.0,8038.05,0.603,No,No,65,Green,4,Yes
CUST-00321,Strat,AM,40,Estate Planning,50574,55,23,100,96,Yes,1638167.61,33.0,3219841.0,0.509,No,No,82,Green,9,Yes
CUST-00322,Strat,AM,36,Litigation,63336,30,16,81,369,Yes,9302486.85,31.0,11627604.96,0.8,No,No,65,Green,7,Yes
CUST-00323,Strat,AM,74,Family Law,54469,14,41,64,63,Yes,1066511.49,16.0,1907371.62,0.559,No,No,-3,Yellow,6,Yes
CUST-00324,Velocity,AM,3,Immigration,910,9,1,52,3,No,0.0,,1350.0,0.0,No,No,10,Yellow,4,No
CUST-00325,MM,CSM,13,Family Law,9782,19,6,51,38,Yes,110582.01,28.0,134081.19,0.825,No,No,75,Green,4,Yes
CUST-00326,Strat,AM,56,Litigation,9953,32,31,81,255,Yes,758831.65,18.0,1107355.94,0.685,No,No,27,Green,6,No
CUST-00327,Strat,AM,40,Criminal Defense,35844,14,25,53,26,Yes,313914.21,52.0,546107.63,0.575,No,No,-14,Yellow,6,No
CUST-00328,Strat,AM,34,Litigation,66849,15,18,52,109,Yes,3246514.63,18.0,4547678.75,0.714,No,No,84,Green,2,Yes
CUST-00329,Velocity,AM,6,Criminal Defense,2669,84,1,100,9,Yes,2553.86,65.0,4952.1,0.516,No,No,49,Yellow,3,No
CUST-00330,Velocity,AM,4,Estate Planning,2257,36,3,99,30,Yes,40553.39,69.0,50493.31,0.803,No,No,42,Yellow,2,No
CUST-00331,Velocity,AM,11,Family Law,2671,38,5,94,46,Yes,22998.93,31.0,29874.3,0.77,No,No,75,Green,3,No
CUST-00332,Strat,AM,21,Personal Injury,28580,7,11,41,33,Yes,227570.62,28.0,293109.74,0.776,No,No,68,Green,8,No
CUST-00333,Velocity,AM,4,Criminal Defense,1844,11,3,48,6,No,0.0,,3279.19,0.0,No,No,7,Red,2,No
CUST-00334,Velocity,AM,6,Litigation,1014,19,1,65,27,Yes,6661.83,22.0,12150.0,0.548,No,No,0,Yellow,1,Yes
CUST-00335,Velocity,AM,5,Corporate Law,596,9,2,38,12,Yes,3508.84,119.0,5400.0,0.65,No,No,10,Yellow,3,No
CUST-00336,Velocity,AM,10,Personal Injury,1175,51,4,100,4,Yes,2170.16,181.0,2998.83,0.724,No,No,39,Green,1,No
CUST-00337,MM,CSM,18,Litigation,7790,45,11,100,227,Yes,318380.06,36.0,559357.23,0.569,No,No,58,Green,3,Yes
CUST-00338,Strat,AM,80,Estate Planning,8000,12,45,58,118,Yes,607213.62,36.0,889308.57,0.683,No,No,18,Green,2,No
CUST-00339,Velocity,AM,4,Criminal Defense,1411,57,1,100,9,Yes,3689.89,47.0,4050.0,0.911,No,No,77,Green,4,Yes
CUST-00340,Velocity,AM,3,Real Estate Law,3218,18,3,67,5,No,0.0,,6087.1,0.0,No,No,-14,Yellow,0,No
CUST-00341,Velocity,AM,3,Immigration,2094,84,2,100,38,Yes,14761.17,23.0,17831.8,0.828,No,No,68,Green,4,No
CUST-00342,Velocity,AM,5,Criminal Defense,2611,19,1,66,3,No,0.0,,2611.43,0.0,No,No,3,Yellow,3,No
CUST-00343,Velocity,AM,3,Criminal Defense,1064,26,1,88,7,No,0.0,,3150.0,0.0,No,No,57,Green,3,Yes
CUST-00344,Velocity,AM,8,Immigration,1792,45,5,100,14,No,0.0,,8663.37,0.0,Yes,No,19,Yellow,2,No
CUST-00345,Velocity,AM,2,Real Estate Law,1161,41,1,89,9,Yes,2338.54,41.0,4050.0,0.577,No,No,-22,Yellow,2,No
CUST-00346,Strat,AM,51,Family Law,52092,25,30,78,205,Yes,4366269.96,42.0,4501309.24,0.97,No,No,54,Green,3,Yes
CUST-00347,Strat,AM,26,Estate Planning,8000,16,12,45,17,Yes,53071.19,32.0,89162.28,0.595,No,No,29,Green,4,Yes
CUST-00348,Velocity,AM,6,Criminal Defense,854,25,2,87,18,No,0.0,,8100.0,0.0,No,No,-21,Yellow,4,No
CUST-00349,Velocity,AM,1,Personal Injury,413,10,1,62,9,Yes,2585.17,20.0,4050.0,0.638,No,No,51,Green,3,Yes
CUST-00350,Strat,AM,65,Corporate Law,35268,20,37,63,326,Yes,6078271.4,45.0,9332110.11,0.651,No,No,-17,Yellow,6,No
CUST-00351,Strat,AM,35,Corporate Law,70541,8,18,47,68,Yes,1535894.29,12.0,3414657.73,0.45,No,No,49,Yellow,7,Yes
CUST-00352,MM,CSM,24,Employment Law,18533,5,11,18,2,No,0.0,,15577.45,0.0,No,No,-39,Red,3,No
CUST-00353,Strat,AM,20,Real Estate Law,32241,18,11,79,30,Yes,698340.58,16.0,775307.16,0.901,No,No,53,Green,4,Yes
CUST-00354,Velocity,AM,2,Litigation,1335,41,2,100,76,Yes,17945.03,24.0,37977.49,0.473,No,No,16,Yellow,2,No
CUST-00355,Velocity,AM,4,Real Estate Law,1962,33,3,100,12,No,0.0,,5400.0,0.0,No,No,69,Green,1,No
CUST-00356,Strat,AM,41,Intellectual Property,46298,17,22,83,53,Yes,1129172.13,15.0,1819284.97,0.621,No,No,2,Yellow,4,No
CUST-00357,Velocity,AM,7,Immigration,3903,56,4,100,5,No,0.0,,5825.6,0.0,No,No,-31,Red,2,Yes
CUST-00358,Strat,AM,33,Criminal Defense,19583,12,17,67,49,No,0.0,,361371.74,0.0,Yes,No,16,Yellow,11,No
CUST-00359,MM,CSM,20,Corporate Law,6241,5,13,61,8,No,0.0,,12866.67,0.0,No,No,31,Green,5,No
CUST-00360,Strat,AM,98,Personal Injury,28119,4,55,24,6,No,0.0,,68240.44,0.0,No,No,6,Yellow,1,No
CUST-00361,Velocity,AM,3,Estate Planning,1197,8,3,47,2,No,0.0,,900.0,0.0,No,No,-36,Red,2,No
CUST-00362,Strat,AM,62,Personal Injury,30128,30,35,84,171,Yes,2079538.13,21.0,2648715.99,0.785,No,No,55,Green,6,No
CUST-00363,Velocity,AM,3,Corporate Law,3131,12,2,66,18,Yes,12763.38,95.0,24690.94,0.517,No,No,30,Yellow,3,No
CUST-00364,Strat,AM,24,Litigation,33508,24,11,49,89,Yes,975633.82,26.0,1548084.46,0.63,No,No,37,Yellow,3,No
CUST-00365,MM,CSM,25,Estate Planning,4297,52,14,100,35,Yes,22487.14,67.0,44486.31,0.505,No,No,0,Red,8,Yes
CUST-00366,Velocity,AM,6,Corporate Law,920,8,3,48,1,No,0.0,,450.0,0.0,No,No,-11,Red,2,No
CUST-00367,MM,CSM,27,Criminal Defense,5806,24,16,89,47,Yes,97435.42,27.0,109187.16,0.892,No,No,58,Green,9,Yes
CUST-00368,MM,CSM,25,Intellectual Property,14729,25,14,79,46,Yes,289331.75,30.0,357363.0,0.81,No,No,58,Green,7,No
CUST-00369,Velocity,AM,7,Criminal Defense,1657,10,4,58,1,No,0.0,,450.0,0.0,Yes,No,13,Yellow,4,No
CUST-00370,Velocity,AM,4,Personal Injury,1142,43,1,84,26,No,0.0,,11700.0,0.0,No,No,-43,Red,1,No
CUST-00371,Velocity,AM,10,Family Law,1080,15,5,57,16,Yes,6103.98,30.0,8320.72,0.734,No,No,44,Yellow,2,Yes
CUST-00372,Velocity,AM,2,Immigration,1997,14,1,70,12,Yes,8568.58,36.0,12478.01,0.687,No,No,58,Green,2,Yes
CUST-00373,Velocity,AM,3,Personal Injury,965,71,2,100,8,Yes,2818.19,79.0,3600.0,0.783,No,No,64,Green,3,No
CUST-00374,Strat,AM,20,Criminal Defense,25194,25,10,60,44,Yes,31182.85,14.0,623657.02,0.05,No,No,-31,Red,4,No
CUST-00375,Velocity,AM,4,Estate Planning,1651,33,1,95,38,Yes,8589.57,32.0,17100.0,0.502,No,No,58,Yellow,1,No
CUST-00376,Velocity,AM,7,Real Estate Law,1876,43,4,100,84,Yes,16526.42,25.0,37800.0,0.437,No,No,41,Yellow,0,No
CUST-00377,MM,CSM,16,Criminal Defense,8191,11,8,43,5,No,0.0,,42860.39,0.0,No,No,41,Green,5,No
CUST-00378,Velocity,AM,6,Corporate Law,2624,40,3,88,95,Yes,40650.0,13.0,78934.03,0.515,No,No,3,Yellow,4,No
CUST-00379,MM,CSM,19,Immigration,7250,13,8,65,5,No,0.0,,11192.6,0.0,No,No,-5,Red,2,Yes
CUST-00380,Velocity,AM,3,Intellectual Property,772,12,1,69,17,Yes,5589.4,17.0,7650.0,0.731,No,No,13,Yellow,3,Yes
CUST-00381,Velocity,AM,6,Family Law,1920,15,4,87,9,No,0.0,,6098.44,0.0,No,No,55,Green,4,No
CUST-00382,Strat,AM,57,Criminal Defense,30614,12,29,38,51,Yes,1587055.24,31.0,2016820.48,0.787,No,No,42,Yellow,4,No
CUST-00383,Strat,AM,94,Criminal Defense,25178,31,53,100,69,No,0.0,,782389.88,0.0,No,No,55,Green,5,No
CUST-00384,MM,CSM,29,Real Estate Law,8800,21,17,82,39,Yes,32955.29,54.0,108699.15,0.303,No,No,12,Yellow,2,No
CUST-00385,Strat,AM,28,Estate Planning,45519,13,14,51,25,Yes,549889.82,47.0,1154651.76,0.476,No,No,25,Yellow,8,No
CUST-00386,MM,CSM,22,Personal Injury,10515,28,16,74,24,Yes,59356.8,34.0,105704.06,0.562,No,No,-13,Yellow,4,No
CUST-00387,Velocity,AM,5,Family Law,1455,15,4,48,1,Yes,375.68,113.0,459.64,0.817,No,No,54,Green,2,No
CUST-00388,Velocity,AM,16,Litigation,2522,14,7,53,17,Yes,7472.93,53.0,16104.92,0.464,No,No,-10,Yellow,5,No
CUST-00389,Strat,AM,62,Personal Injury,34943,18,35,69,176,Yes,3668645.76,36.0,4052880.97,0.905,No,No,62,Green,5,No
CUST-00390,MM,CSM,30,Criminal Defense,11306,24,16,94,72,Yes,200722.18,34.0,254676.54,0.788,No,No,1,Green,8,Yes
CUST-00391,MM,CSM,18,Personal Injury,7811,23,8,89,33,Yes,80785.11,72.0,127579.17,0.633,No,No,13,Yellow,3,No
CUST-00392,Velocity,AM,4,Litigation,355,14,1,40,12,No,0.0,,5400.0,0.0,No,No,48,Yellow,2,Yes
CUST-00393,Velocity,AM,5,Litigation,1188,31,4,81,13,No,0.0,,5850.0,0.0,No,No,39,Yellow,3,No
CUST-00394,Strat,AM,105,Employment Law,33211,15,56,77,94,Yes,1771049.5,32.0,2669285.25,0.663,No,No,55,Green,5,Yes
CUST-00395,Velocity,AM,2,Litigation,1447,11,1,46,19,No,0.0,,8550.0,0.0,No,Yes,50,Yellow,3,No
CUST-00396,MM,CSM,10,Immigration,11081,6,4,45,5,Yes,22047.87,17.0,31950.46,0.69,No,No,6,Yellow,4,Yes
CUST-00397,MM,CSM,21,Immigration,13780,34,10,75,89,No,0.0,,649004.47,0.0,Yes,No,30,Green,6,Yes
